rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/time_elapsed,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/loss,train/n_updates,train/clip_range,train/approx_kl,train/clip_fraction,train/value_loss,train/std,train/entropy_loss
36.26596935,379,129.03,262144,32,689,0.0003,0.8556435108184814,-0.04252044119493803,5.746349334716797,310,0.2,0.019577209,0.21019287109375,13.742238622903823,1.022817850112915,-17.29215121269226
40.52903081,383,133.02,270336,33,705,0.0003,0.8702833652496338,-0.044030262587330074,6.851143836975098,320,0.2,0.018429236,0.20968017578125,15.723044809699058,1.0252951383590698,-17.315656745433806
47.84344067000001,386,145.43,278528,34,720,0.0003,0.8906157612800598,-0.044401681325689425,6.59733247756958,330,0.2,0.01785402,0.22022705078125,15.64984109699726,1.0266858339309692,-17.325872814655305
47.909529570000004,389,151.2,286720,35,735,0.0003,0.8957723379135132,-0.04377588508868939,7.10648775100708,340,0.2,0.017976021,0.21353759765625,13.673791125416756,1.026114821434021,-17.33188408613205
59.48055475,393,175.45,294912,36,749,0.0003,0.8795430064201355,-0.044857324720942414,7.847418785095215,350,0.2,0.016986107,0.19954833984375,18.157945397496224,1.0271883010864258,-17.335923194885254
69.67235999,397,198.23,303104,37,762,0.0003,0.8589680194854736,-0.0419204858073499,7.8284592628479,360,0.2,0.016621873,0.20423583984375,19.376255416870116,1.0271810293197632,-17.343426209688186
74.08081454,401,210.97,311296,38,775,0.0003,0.8828827738761902,-0.04461555901943939,6.734202861785889,370,0.2,0.018284727,0.213330078125,16.105499550700188,1.0261030197143555,-17.328989958763124
78.87308981,405,223.77,319488,39,788,0.0003,0.8852551579475403,-0.04562162691145204,7.70833683013916,380,0.2,0.017657904,0.21585693359375,16.967423698306085,1.0281165838241577,-17.343186563253404
88.41690208999998,409,244.68,327680,40,800,0.0003,0.866276204586029,-0.043945117854309504,10.810383796691895,390,0.2,0.017646652,0.20849609375,20.431908917427062,1.0274243354797363,-17.341915667057037
99.93204645,413,267.48,335872,41,812,0.0003,0.8697652220726013,-0.04085667217004811,9.697869300842285,400,0.2,0.016500697,0.19361572265625,22.867517825961112,1.0252097845077515,-17.32315158843994
111.75090597999998,417,288.4,344064,42,823,0.0003,0.8812084197998047,-0.04521305535454303,9.888834953308105,410,0.2,0.018599924,0.2243896484375,18.51672140955925,1.0281734466552734,-17.342041289806367
123.97973241000001,422,313.87,352256,43,834,0.0003,0.8805420398712158,-0.04703723967249971,6.246470928192139,420,0.2,0.020322446,0.23739013671875,16.283288860321044,1.0260676145553589,-17.331871956586838
142.60085565999998,426,348.39,360448,44,845,0.0003,0.8597586154937744,-0.04535323976670043,6.647345542907715,430,0.2,0.022483956,0.25714111328125,15.689173963665962,1.0274592638015747,-17.33217455148697
165.22297394,430,391.94,368640,45,856,0.0003,0.8554149866104126,-0.043654799094656485,9.923834800720215,440,0.2,0.019049704,0.2265869140625,18.837535357475282,1.0293318033218384,-17.36159324645996
185.63880411,434,428.73,376832,46,866,0.0003,0.883262038230896,-0.04600465008843457,6.210932731628418,450,0.2,0.021947876,0.25220947265625,17.108042001724243,1.0293327569961548,-17.364630663394927
205.65813955,438,462.4,385024,47,877,0.0003,0.8239794969558716,-0.04438212208478944,5.690496444702148,460,0.2,0.020411901,0.2456298828125,15.848552283644675,1.031028389930725,-17.37793317437172
231.61791967999997,443,510.53,393216,48,887,0.0003,0.829706072807312,-0.042977644174243324,8.386310577392578,470,0.2,0.020300318,0.2498779296875,17.28639962375164,1.0322853326797485,-17.393907111883163
247.42174270999996,446,538.14,401408,49,898,0.0003,0.8092241287231445,-0.04667324422262027,4.192930698394775,480,0.2,0.02651088,0.28621826171875,12.699657015502453,1.0347614288330078,-17.413046413660048
260.6511493699999,450,556.56,409600,50,908,0.0003,0.8653628826141357,-0.0433286637038691,8.738323211669922,490,0.2,0.019331753,0.2451904296875,15.98298459649086,1.037142276763916,-17.43999125957489
284.61810225000005,454,598.33,417792,51,919,0.0003,0.848625659942627,-0.04168561859987676,6.961115837097168,500,0.2,0.019853555,0.23909912109375,14.504531255364418,1.040665626525879,-17.479970073699953
304.99608523,458,632.82,425984,52,929,0.0003,0.8319241404533386,-0.046816651261178774,3.951094388961792,510,0.2,0.02543797,0.28779296875,10.403403367102147,1.0400649309158325,-17.484958028793336
322.17687015,461,658.96,434176,53,940,0.0003,0.8510591983795166,-0.041700173931894825,4.614408016204834,520,0.2,0.02295636,0.2634521484375,12.39368645399809,1.039432406425476,-17.47810629606247
